x,y,time_seconds,current_time
858,227,7.144766,2024-06-22T19:40:33.261Z
823,268,7.1614189999999995,2024-06-22T19:40:33.276Z
788,309,7.1780729999999995,2024-06-22T19:40:33.300Z
753,350,7.194728,2024-06-22T19:40:33.308Z
718,391,7.211383,2024-06-22T19:40:33.324Z
952,336,7.228037,2024-06-22T19:40:33.340Z
1001,271,7.244692,2024-06-22T19:40:33.355Z
1004,198,7.261347,2024-06-22T19:40:33.371Z
1009,190,7.278,2024-06-22T19:40:33.402Z
1000,188,7.294655,2024-06-22T19:40:33.419Z
996,188,7.31131,2024-06-22T19:40:33.435Z
1005,191,7.327964,2024-06-22T19:40:33.450Z
1001,199,7.344619,2024-06-22T19:40:33.466Z
996,200,7.361274,2024-06-22T19:40:33.481Z
994,189,7.377927,2024-06-22T19:40:33.497Z
990,188,7.394582,2024-06-22T19:40:33.513Z
990,193,7.411237,2024-06-22T19:40:33.529Z
994,190,7.427891,2024-06-22T19:40:33.546Z
995,188,7.444546,2024-06-22T19:40:33.561Z
987,194,7.4612,2024-06-22T19:40:33.577Z
985,198,7.477854,2024-06-22T19:40:33.593Z
1024,181,7.494508,2024-06-22T19:40:33.609Z
1092,164,7.511163,2024-06-22T19:40:33.625Z
1088,183,7.527818,2024-06-22T19:40:33.640Z
1090,184,7.544472,2024-06-22T19:40:33.665Z
1095,185,7.561127,2024-06-22T19:40:33.672Z
1097,186,7.577781,2024-06-22T19:40:33.688Z
1088,180,7.594435,2024-06-22T19:40:33.706Z
1086,184,7.61109,2024-06-22T19:40:33.735Z
1097,191,7.627745,2024-06-22T19:40:33.751Z
1100,198,7.644399,2024-06-22T19:40:33.766Z
1102,199,7.661054,2024-06-22T19:40:33.782Z
1105,194,7.677708,2024-06-22T19:40:33.797Z
1098,194,7.694362,2024-06-22T19:40:33.814Z
1092,187,7.711016,2024-06-22T19:40:33.829Z
1092,194,7.727671,2024-06-22T19:40:33.845Z
1099,197,7.744326,2024-06-22T19:40:33.860Z
1099,197,7.76098,2024-06-22T19:40:33.876Z
1062,195,7.777635,2024-06-22T19:40:33.892Z
831,180,7.794289,2024-06-22T19:40:33.908Z
825,188,7.810943,2024-06-22T19:40:33.923Z
843,194,7.827598,2024-06-22T19:40:33.939Z
832,187,7.844253,2024-06-22T19:40:33.955Z
834,187,7.860907,2024-06-22T19:40:33.970Z
841,200,7.877561999999999,2024-06-22T19:40:34.001Z
842,203,7.894215999999999,2024-06-22T19:40:34.017Z
835,200,7.91087,2024-06-22T19:40:34.033Z
830,205,7.927525,2024-06-22T19:40:34.049Z
831,208,7.944178999999999,2024-06-22T19:40:34.064Z
835,209,7.960833,2024-06-22T19:40:34.080Z
838,204,7.977488,2024-06-22T19:40:34.096Z
833,202,7.994141999999999,2024-06-22T19:40:34.112Z
828,204,8.010797,2024-06-22T19:40:34.127Z
829,207,8.027451000000001,2024-06-22T19:40:34.143Z
829,209,8.044106000000001,2024-06-22T19:40:34.159Z
